time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 20:45:54.182000,,,16479058,,
2022-12-28 20:45:54.725000,,,16479158,,56754
2022-12-28 20:45:55.758000,,,16479257,,
2022-12-28 20:45:56.260000,,,16479357,,
2022-12-28 20:45:56.765000,,,16479938,,56756
2022-12-28 20:45:58.305000,,,16480448,,
2022-12-28 20:45:58.810000,,,16480461,,
2022-12-28 20:45:59.340000,,,16480495,,
2022-12-28 20:45:59.876000,115.82,115.83,16481361,,56759
2022-12-28 20:46:00.418000,115.81,,16484964,,56760
2022-12-28 20:46:00.942000,,115.82,16484975,,
2022-12-28 20:46:01.465000,115.8,115.81,16485097,,
2022-12-28 20:46:01.986000,,,16485359,,56761
2022-12-28 20:46:02.493000,115.81,115.83,16486091,,56762
2022-12-28 20:46:03.037000,,,16486126,,
2022-12-28 20:46:03.542000,,,16486245,,56763
2022-12-28 20:46:04.077000,,,16486269,,
2022-12-28 20:46:04.595000,115.8,,16486891,,56764
2022-12-28 20:46:05.100000,115.81,,16487699,,
2022-12-28 20:46:05.609000,,,16487846,,56765
2022-12-28 20:46:06.124000,115.8,115.81,16488348,,
2022-12-28 20:46:06.652000,115.79,115.8,16488942,,56766
2022-12-28 20:46:07.190000,,,16489449,,56767
2022-12-28 20:46:07.710000,115.78,115.79,16490954,,
2022-12-28 20:46:08.216000,,,16491154,,
2022-12-28 20:46:09.245000,,115.8,16491764,,56768
2022-12-28 20:46:09.797000,115.8,115.82,16492047,,56769
2022-12-28 20:46:10.319000,115.81,115.83,16492102,,
2022-12-28 20:46:10.828000,115.82,,16492122,,56770
2022-12-28 20:46:11.344000,,,16492253,,56771
2022-12-28 20:46:11.856000,,,16492353,,
2022-12-28 20:46:12.367000,,,16492579,,
2022-12-28 20:46:12.899000,,,16492636,,56772
2022-12-28 20:46:13.411000,,,,,56773
2022-12-28 20:46:13.913000,115.84,115.85,16495362,,
2022-12-28 20:46:14.441000,,,16495372,,56774
2022-12-28 20:46:14.980000,115.87,115.88,16496943,,
2022-12-28 20:46:15.494000,,,16497520,,56775
2022-12-28 20:46:16.024000,115.89,115.9,16500092,,
2022-12-28 20:46:16.535000,,,16500199,,
2022-12-28 20:46:17.080000,,,16501003,,
2022-12-28 20:46:17.629000,115.91,115.93,16502124,,56777
2022-12-28 20:46:18.169000,115.89,115.9,16505727,,56778
2022-12-28 20:46:18.710000,,,16505732,,
2022-12-28 20:46:19.231000,,,16506732,,56779
2022-12-28 20:46:19.736000,115.87,115.89,16506833,,
2022-12-28 20:46:20.250000,115.9,115.92,16507807,,56780
2022-12-28 20:46:20.785000,115.92,115.93,16509819,,
2022-12-28 20:46:21.292000,115.91,115.92,16510130,,
2022-12-28 20:46:21.813000,115.89,,16511394,,56781
2022-12-28 20:46:22.364000,,115.91,16511644,,56782
2022-12-28 20:46:22.878000,,115.9,16512234,,
2022-12-28 20:46:23.380000,,,16512384,,
2022-12-28 20:46:23.895000,115.88,,16512774,,56783
2022-12-28 20:46:24.431000,115.86,115.88,16513559,,56784
2022-12-28 20:46:24.961000,,,16513627,,
2022-12-28 20:46:25.491000,,,16513714,,
2022-12-28 20:46:25.992000,,,16513715,,
2022-12-28 20:46:26.498000,115.88,115.9,16514125,,56786
2022-12-28 20:46:27.003000,115.87,115.89,16514215,,
2022-12-28 20:46:27.527000,,,16514291,,56787
2022-12-28 20:46:28.049000,,,16514791,,
2022-12-28 20:46:28.579000,115.88,,16515101,,56788
2022-12-28 20:46:29.094000,,,16515117,,
2022-12-28 20:46:29.604000,,,16515173,,
2022-12-28 20:46:30.133000,,,16515188,,
2022-12-28 20:46:30.669000,115.85,115.87,16515802,,56790
2022-12-28 20:46:31.192000,,,16515858,,
2022-12-28 20:46:31.694000,115.87,115.88,16516070,,56791
2022-12-28 20:46:32.207000,115.84,115.86,16516328,,56792
2022-12-28 20:46:32.724000,115.83,115.84,16516333,,
2022-12-28 20:46:33.249000,,115.85,16516739,,56793
2022-12-28 20:46:33.783000,,,16517441,,
2022-12-28 20:46:34.317000,115.84,,16517541,,56794
2022-12-28 20:46:34.823000,115.83,,16518141,,
2022-12-28 20:46:35.352000,,,,,56795
2022-12-28 20:46:35.888000,,,16518381,,
2022-12-28 20:46:36.416000,115.84,,16518393,,56796
2022-12-28 20:46:36.933000,115.83,,16518425,,
2022-12-28 20:46:37.443000,115.85,115.86,16519426,,56797
2022-12-28 20:46:38.514000,115.87,115.88,16519866,,56798
2022-12-28 20:46:39.019000,,,16520005,,
2022-12-28 20:46:39.569000,115.85,115.87,16520223,,56799
2022-12-28 20:46:40.080000,,,16520735,,
2022-12-28 20:46:40.629000,,115.86,16520877,,56800
2022-12-28 20:46:41.162000,115.87,115.88,16521961,,56801
2022-12-28 20:46:41.699000,,,16522000,,
2022-12-28 20:46:42.228000,,,16522002,,56802
2022-12-28 20:46:42.731000,,,16522104,,
2022-12-28 20:46:43.239000,,,16522204,,
2022-12-28 20:46:43.775000,,,16522312,,56803
2022-12-28 20:46:44.317000,,,16522612,,
2022-12-28 20:46:44.819000,,,16522660,,56804
2022-12-28 20:46:45.329000,,,16523093,,
2022-12-28 20:46:45.871000,,,16523194,,56805
2022-12-28 20:46:46.395000,,115.89,16527329,,56806
