time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 23:38:50.119000,,,85358520,,
2022-12-28 23:38:50.834000,,,85358521,,
2022-12-28 23:38:55.867000,,,85358621,,
2022-12-28 23:38:56.398000,,,85358623,,
2022-12-28 23:38:57.856000,,,85358625,,
2022-12-28 23:39:00.598000,,,85358643,,
2022-12-28 23:39:03.112000,,,,,67143
2022-12-28 23:39:04.105000,,,85358653,,
2022-12-28 23:39:05.599000,,,85358668,,
2022-12-28 23:39:06.859000,,,,,67146
2022-12-28 23:39:07.361000,,,85358670,,
2022-12-28 23:39:08.619000,,,85358671,,
2022-12-28 23:39:12.367000,,,85358771,,
2022-12-28 23:39:15.597000,,,85358773,,
2022-12-28 23:39:17.090000,,,,,67156
2022-12-28 23:39:17.835000,,,85358775,,
2022-12-28 23:39:24.351000,,,85358783,,67164
2022-12-28 23:39:26.133000,,,85358853,,
2022-12-28 23:39:32.850000,,,85358854,,
2022-12-28 23:39:34.128000,,,85358863,,
2022-12-28 23:39:36.102000,,,85359018,,
2022-12-28 23:39:36.845000,,,85359020,,
2022-12-28 23:39:38.869000,,,85359023,,
2022-12-28 23:39:39.596000,,,,,67179
2022-12-28 23:39:40.366000,126.22,126.25,85359206,,67180
2022-12-28 23:39:42.119000,,,,,67181
2022-12-28 23:39:54.095000,,,85359207,,
2022-12-28 23:39:54.847000,,,85359208,,
2022-12-28 23:39:55.370000,,126.24,,,67195
2022-12-28 23:39:55.904000,,126.25,85359216,,
2022-12-28 23:39:56.408000,,,85359242,,
2022-12-28 23:39:59.835000,,,85359262,,
2022-12-28 23:40:00.369000,,,85359266,,
2022-12-28 23:40:01.879000,126.23,,,,67201
2022-12-28 23:40:05.884000,,,85359268,,
2022-12-28 23:40:06.417000,,,85359271,,
2022-12-28 23:40:09.059000,,,85359496,,
2022-12-28 23:40:13.123000,126.24,126.26,85359511,,67212
2022-12-28 23:40:13.634000,,,85359512,,
2022-12-28 23:40:18.110000,,,85359517,,
2022-12-28 23:40:20.385000,,,85359518,,
2022-12-28 23:40:20.915000,,,85359568,,67220
2022-12-28 23:40:35.373000,,,,,67235
2022-12-28 23:40:36.862000,,,85359578,,
2022-12-28 23:40:39.894000,,,85359598,,
2022-12-28 23:40:46.618000,,,85359618,,
2022-12-28 23:40:51.892000,,,85359619,,
2022-12-28 23:40:53.126000,,,85359624,,
2022-12-28 23:40:54.163000,,,85359674,,
2022-12-28 23:40:57.168000,,,85359675,,
2022-12-28 23:41:01.141000,,,85359676,,
2022-12-28 23:41:07.158000,,,85359677,,
2022-12-28 23:41:11.891000,,,85359709,,
2022-12-28 23:41:12.424000,,,85359748,,67272
2022-12-28 23:41:17.689000,,,85359749,,
2022-12-28 23:41:18.222000,,,85359751,,67278
2022-12-28 23:41:18.724000,126.25,,85359759,,
2022-12-28 23:41:20.390000,,,85359764,,
2022-12-28 23:41:21.405000,,,85359804,,67281
2022-12-28 23:41:24.912000,,,85359805,,
2022-12-28 23:41:26.901000,,,85359809,,
2022-12-28 23:41:29.912000,,,85359829,,
2022-12-28 23:41:31.432000,,,85359830,,
2022-12-28 23:41:32.662000,,,85359838,,
2022-12-28 23:41:33.164000,,,85359858,,67292
2022-12-28 23:41:36.707000,,,85359868,,
2022-12-28 23:41:38.681000,,,85360328,,67298
2022-12-28 23:41:39.706000,,,85360329,,
2022-12-28 23:41:44.183000,,,85360330,,
2022-12-28 23:41:44.716000,,,85360420,,67304
2022-12-28 23:41:46.183000,,,85360460,,
2022-12-28 23:41:46.717000,,,85360461,,
2022-12-28 23:41:48.935000,,,85360638,,67308
2022-12-28 23:41:49.506000,,,85360648,,
2022-12-28 23:41:50.979000,,,85360658,,
2022-12-28 23:41:55.197000,,,85360758,,67315
2022-12-28 23:41:57.733000,,,85360759,,
2022-12-28 23:41:59.486000,,,85360760,,
2022-12-28 23:42:00.010000,,,85360761,,
2022-12-28 23:42:02.494000,126.24,,,,67322
2022-12-28 23:42:03.746000,,,85360786,,
2022-12-28 23:42:04.248000,,,85360836,,
2022-12-28 23:42:07.550000,,,85360837,,
2022-12-28 23:42:08.488000,,,85360862,,67328
2022-12-28 23:42:12.290000,,,85360863,,
2022-12-28 23:42:19.038000,,,85360867,,
2022-12-28 23:42:20.024000,,,85360877,,
2022-12-28 23:42:24.513000,,,85360878,,
2022-12-28 23:42:25.036000,,,85360879,,
2022-12-28 23:42:41.780000,,,85360889,,
2022-12-28 23:42:51.254000,,,85360890,,
2022-12-28 23:42:53.768000,,,85360891,,
2022-12-28 23:43:03.310000,126.22,126.24,85361052,,67383
2022-12-28 23:43:03.830000,,,85361055,,
2022-12-28 23:43:08.045000,,,85361056,,
2022-12-28 23:43:10.287000,,,85361057,,
2022-12-28 23:43:14.063000,,,85361059,,
2022-12-28 23:43:23.026000,,,85361089,,67402
2022-12-28 23:43:23.528000,,,85361193,,
2022-12-28 23:43:29.047000,,126.26,85362613,,67408
2022-12-28 23:43:31.066000,,,85362614,,
2022-12-28 23:43:34.563000,,,85362615,,
2022-12-28 23:43:40.541000,,,85362616,,
2022-12-28 23:43:48.799000,126.21,,,,67428
2022-12-28 23:43:54.299000,,126.24,85362621,,67434
2022-12-28 23:44:00.799000,,,85362622,,
2022-12-28 23:44:03.327000,,,85362637,,
2022-12-28 23:44:12.576000,,,,,67452
2022-12-28 23:44:14.066000,,,,,67453
2022-12-28 23:44:16.833000,,,85362642,,
2022-12-28 23:44:19.846000,,,85362643,,
2022-12-28 23:44:23.344000,,,85362647,,
2022-12-28 23:44:25.820000,,,85362648,,
2022-12-28 23:44:35.314000,,,85362758,,
2022-12-28 23:44:35.839000,,,85362778,,
2022-12-28 23:44:38.817000,,,85362784,,
2022-12-28 23:44:39.349000,,,85362834,,
2022-12-28 23:44:43.104000,,,,,67482
2022-12-28 23:44:43.851000,,,85362844,,
2022-12-28 23:44:44.390000,,,85362845,,
2022-12-28 23:44:50.599000,,,85362850,,
2022-12-28 23:44:52.577000,,,85363100,,
2022-12-28 23:44:58.073000,,,85363120,,
2022-12-28 23:45:04.613000,,,85363126,,
2022-12-28 23:45:09.580000,,,85363127,,
2022-12-28 23:45:10.615000,,,85363128,,
2022-12-28 23:45:15.092000,,,85363131,,
2022-12-28 23:45:15.625000,,,85363136,,
2022-12-28 23:45:44.611000,,,85363137,,
2022-12-28 23:45:51.121000,,126.25,85363161,,67550
2022-12-28 23:45:55.359000,,,85363165,,
2022-12-28 23:45:59.610000,,,85363215,,
2022-12-28 23:46:00.400000,,,85363216,,
2022-12-28 23:46:03.120000,,,,,67563
2022-12-28 23:46:03.652000,,,85363416,,
2022-12-28 23:46:07.118000,,,85363417,,
2022-12-28 23:46:08.374000,,,85363427,,
2022-12-28 23:46:11.893000,,,85363497,,67571
2022-12-28 23:46:12.880000,,,85363498,,
2022-12-28 23:46:14.368000,,,85363500,,
2022-12-28 23:46:22.656000,,,85363510,,
2022-12-28 23:46:24.654000,,,85363513,,
2022-12-28 23:46:25.167000,,,85363515,,
2022-12-28 23:46:26.177000,,126.24,,,67586
2022-12-28 23:46:43.690000,,,85363518,,
2022-12-28 23:46:44.686000,,,85363519,,
2022-12-28 23:46:45.220000,,,85363520,,
2022-12-28 23:46:45.740000,,,85363528,,
2022-12-28 23:46:48.673000,126.24,126.25,85363668,,67608
2022-12-28 23:46:52.698000,126.21,126.24,85363829,,67612
2022-12-28 23:46:53.951000,,126.25,85363830,,67613
2022-12-28 23:46:56.910000,,,85363834,,
2022-12-28 23:47:03.201000,,,85363835,,
2022-12-28 23:47:08.430000,,,85363836,,
2022-12-28 23:47:13.924000,,,,,67633
2022-12-28 23:47:15.203000,,,85363896,,67635
2022-12-28 23:47:19.960000,,,85363898,,
2022-12-28 23:47:21.471000,,,85363915,,
2022-12-28 23:47:22.022000,,,85363916,,
2022-12-28 23:47:22.538000,,,85363917,,
2022-12-28 23:47:27.954000,,,85363939,,
2022-12-28 23:47:36.493000,,,85363942,,
2022-12-28 23:47:37.722000,,,85363947,,
2022-12-28 23:47:42.454000,,,85363954,,
2022-12-28 23:47:43.221000,,,85364004,,
2022-12-28 23:47:48.712000,,,85364005,,
2022-12-28 23:47:50.739000,,,85364006,,
2022-12-28 23:47:51.285000,,,85364008,,
2022-12-28 23:47:53.211000,,126.24,85364011,,67672
2022-12-28 23:48:04.247000,,,85364012,,
2022-12-28 23:48:06.225000,,,85364022,,
2022-12-28 23:48:06.754000,,,85364023,,
2022-12-28 23:48:08.247000,,,85364024,,
2022-12-28 23:48:11.498000,,126.23,,,67691
2022-12-28 23:48:15.252000,,,85364025,,
2022-12-28 23:48:19.252000,,,85364026,,
2022-12-28 23:48:23.520000,,,85364027,,
2022-12-28 23:48:24.632000,,,85364168,,67704
2022-12-28 23:48:25.176000,,,85364170,,
2022-12-28 23:48:25.757000,,,85364171,,
2022-12-28 23:48:28.755000,,,85364172,,
2022-12-28 23:48:29.271000,,,85364173,,
2022-12-28 23:48:29.991000,,,85364184,,
2022-12-28 23:48:31.496000,,126.22,85364239,,67711
2022-12-28 23:48:38.018000,,,,,67717
2022-12-28 23:48:38.553000,,,,,67718
2022-12-28 23:48:41.744000,,,85364289,,
2022-12-28 23:48:46.763000,,,85364292,,
2022-12-28 23:48:47.312000,,,85364299,,
2022-12-28 23:48:48.008000,,,85364300,,
2022-12-28 23:48:50.030000,,,85364320,,
2022-12-28 23:48:51.755000,,,85364323,,
2022-12-28 23:48:52.749000,,,85364325,,
2022-12-28 23:48:54.525000,,,85364326,,
2022-12-28 23:48:56.763000,,,85364327,,
2022-12-28 23:48:59.749000,,,85364328,,
2022-12-28 23:49:03.743000,,,85364338,,
2022-12-28 23:49:04.278000,,,85364389,,
2022-12-28 23:49:06.254000,,,85364409,,
2022-12-28 23:49:12.515000,126.2,126.23,85364613,,67752
2022-12-28 23:49:13.024000,,,85364614,,
2022-12-28 23:49:13.536000,,,85364635,,
2022-12-28 23:49:15.493000,,,85364649,,67755
2022-12-28 23:49:17.017000,,,85364655,,
2022-12-28 23:49:18.772000,,,85364657,,
2022-12-28 23:49:27.495000,,,85364667,,
2022-12-28 23:49:28.073000,,,85364675,,
2022-12-28 23:49:33.254000,,126.24,85364762,,67772
2022-12-28 23:49:36.550000,,,,,67776
2022-12-28 23:49:46.557000,,,,,67786
2022-12-28 23:49:53.786000,,,85364770,,
2022-12-28 23:50:00.568000,,,85364771,,
2022-12-28 23:50:08.072000,,,85364821,,
2022-12-28 23:50:09.065000,,,85364825,,
2022-12-28 23:50:10.839000,,,85364826,,
2022-12-28 23:50:17.083000,,,85364896,,
2022-12-28 23:50:17.875000,,,85364900,,
2022-12-28 23:50:21.337000,,,85364901,,
2022-12-28 23:50:22.617000,,,85364902,,
2022-12-28 23:50:24.593000,,,85364903,,
2022-12-28 23:50:26.999000,,,85364904,,
2022-12-28 23:50:30.360000,,,85364919,,
2022-12-28 23:50:37.650000,,,85364922,,
2022-12-28 23:50:38.623000,,,85364925,,
2022-12-28 23:50:40.402000,,,85364930,,
2022-12-28 23:50:41.408000,,,85364931,,
2022-12-28 23:50:42.647000,,,85364934,,
2022-12-28 23:50:46.418000,,,85365034,,
2022-12-28 23:50:46.931000,,,85365038,,
2022-12-28 23:50:47.475000,,,85365088,,
2022-12-28 23:50:49.695000,,,85365093,,
2022-12-28 23:50:50.904000,,,,,67850
2022-12-28 23:50:54.705000,,,85365102,,
2022-12-28 23:50:56.668000,,,85365103,,
2022-12-28 23:50:57.683000,,,85365104,,
2022-12-28 23:50:59.689000,,,85365105,,
2022-12-28 23:51:02.178000,,,85365125,,
