time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-30 18:53:36.621000,,,42275787,,50016
2022-12-30 18:53:37.167000,,,42276007,,50017
2022-12-30 18:53:37.705000,,,42276323,,
2022-12-30 18:53:38.274000,,128.43,42276714,,50018
2022-12-30 18:53:38.813000,,,42277120,,
2022-12-30 18:53:39.341000,,,42277123,,
2022-12-30 18:53:39.846000,,,42277442,,50019
2022-12-30 18:53:40.379000,,,42277468,,50020
2022-12-30 18:53:40.885000,,128.42,42277726,,
2022-12-30 18:53:41.416000,,,42278162,,50021
2022-12-30 18:53:41.953000,,128.43,42278191,,
2022-12-30 18:53:42.474000,,128.42,42279213,,
2022-12-30 18:53:43.044000,,,42280213,,50022
2022-12-30 18:53:43.586000,128.4,128.41,42282156,,50023
2022-12-30 18:53:44.110000,,,42282331,,
2022-12-30 18:53:44.615000,,,42282524,,50024
2022-12-30 18:53:45.123000,,,42282536,,
2022-12-30 18:53:45.642000,,,42282686,,50025
2022-12-30 18:53:46.161000,,128.42,42282785,,50026
2022-12-30 18:53:46.703000,,128.41,42283092,,
2022-12-30 18:53:47.225000,,,42283101,,
2022-12-30 18:53:47.761000,,,42283102,,50027
2022-12-30 18:53:48.289000,,,42283445,,50028
2022-12-30 18:53:48.809000,128.41,128.42,42284643,,
2022-12-30 18:53:49.327000,,,42284689,,50029
2022-12-30 18:53:49.878000,,,42285163,,
2022-12-30 18:53:50.400000,128.42,128.43,42286910,,50030
2022-12-30 18:53:50.931000,128.41,,42286937,,
2022-12-30 18:53:51.448000,,,42287730,,50031
2022-12-30 18:53:51.958000,,,42287758,,
2022-12-30 18:53:52.469000,,,42288003,,50032
2022-12-30 18:53:52.977000,,,42288004,,
2022-12-30 18:53:53.491000,128.42,,42289606,,50033
2022-12-30 18:53:54.031000,128.41,,42289638,,
2022-12-30 18:53:54.557000,,,42289846,,50034
2022-12-30 18:53:55.062000,128.42,,42289878,,
2022-12-30 18:53:55.642000,,,42289991,,50035
2022-12-30 18:53:56.155000,,,42290399,,50036
2022-12-30 18:53:57.222000,,,42290485,,50037
2022-12-30 18:53:57.744000,,,42290496,,
2022-12-30 18:53:58.283000,,128.44,42293789,,50038
2022-12-30 18:53:58.805000,,128.43,42294059,,
2022-12-30 18:53:59.342000,,,42294429,,
2022-12-30 18:53:59.876000,128.43,128.44,42296934,,50039
2022-12-30 18:54:00.381000,,,42297938,,50040
2022-12-30 18:54:00.891000,128.44,128.45,42300478,,
2022-12-30 18:54:01.411000,128.46,128.48,42308898,,50041
2022-12-30 18:54:01.952000,,128.47,42309020,,
2022-12-30 18:54:02.496000,,128.48,42309056,,50042
2022-12-30 18:54:03.011000,,128.47,42309707,,
2022-12-30 18:54:03.529000,,,42310431,,50043
2022-12-30 18:54:04.056000,,,42311425,,
2022-12-30 18:54:04.577000,,,42311454,,50044
2022-12-30 18:54:05.096000,,,42311885,,
2022-12-30 18:54:05.607000,,,42312092,,50045
2022-12-30 18:54:06.140000,,,42312393,,
2022-12-30 18:54:06.679000,128.45,128.46,42317134,,50046
2022-12-30 18:54:07.207000,,,42317234,,50047
2022-12-30 18:54:07.711000,,,42318168,,
2022-12-30 18:54:08.229000,128.46,128.47,42318959,,50048
2022-12-30 18:54:08.747000,128.47,128.48,42319979,,
2022-12-30 18:54:09.289000,128.48,128.49,42324704,,50049
2022-12-30 18:54:09.798000,128.47,128.48,42325481,,
2022-12-30 18:54:10.309000,,,42326304,,50050
2022-12-30 18:54:10.855000,,,42327005,,
2022-12-30 18:54:11.364000,,128.49,42330332,,50051
2022-12-30 18:54:11.872000,,,42330345,,
2022-12-30 18:54:12.416000,128.48,,42330474,,50052
2022-12-30 18:54:12.929000,,,42330475,,
2022-12-30 18:54:13.449000,,,42330576,,50053
2022-12-30 18:54:13.969000,,,42330578,,
2022-12-30 18:54:14.510000,,,42330729,,50054
2022-12-30 18:54:15.030000,,,42330779,,
2022-12-30 18:54:15.534000,,,42331281,,50055
2022-12-30 18:54:16.039000,,,42332741,,
2022-12-30 18:54:16.575000,,,42332821,,50056
2022-12-30 18:54:17.081000,128.49,128.5,42338663,,
2022-12-30 18:54:17.598000,,,42346812,,50057
2022-12-30 18:54:18.139000,128.47,128.48,42351130,,
2022-12-30 18:54:18.662000,128.45,128.46,42352903,,50058
2022-12-30 18:54:19.181000,128.43,128.45,42353295,,50059
2022-12-30 18:54:19.723000,128.44,,42353418,,
2022-12-30 18:54:20.266000,,,42353821,,50060
2022-12-30 18:54:20.773000,128.48,128.48,42357083,,
2022-12-30 18:54:21.308000,,128.49,42370868,,50061
2022-12-30 18:54:21.829000,,,42374585,,
2022-12-30 18:54:22.348000,128.46,128.47,42375342,,50062
2022-12-30 18:54:22.864000,,,42376931,,
2022-12-30 18:54:23.398000,128.45,128.46,42377043,,50063
2022-12-30 18:54:23.918000,,,42377088,,
2022-12-30 18:54:24.429000,,,42377188,,50064
2022-12-30 18:54:24.950000,,,42377214,,
2022-12-30 18:54:25.465000,128.46,128.47,42377460,,50065
2022-12-30 18:54:25.977000,,,42377683,,
2022-12-30 18:54:26.495000,,,42379315,,50066
2022-12-30 18:54:27.005000,,,42379441,,
2022-12-30 18:54:27.514000,,,42379580,,50067
2022-12-30 18:54:28.063000,128.47,128.48,42380032,,
2022-12-30 18:54:28.590000,,,42380034,,50068
2022-12-30 18:54:29.097000,,,42380059,,
2022-12-30 18:54:29.618000,128.48,128.49,42380112,,50069
2022-12-30 18:54:30.141000,,,42380138,,
2022-12-30 18:54:30.676000,,,42380551,,50070
2022-12-30 18:54:31.187000,128.49,128.5,42381294,,50071
2022-12-30 18:54:31.715000,,,42383051,,
2022-12-30 18:54:32.250000,,,42383669,,50072
2022-12-30 18:54:33.304000,,,42448212,,50073
2022-12-30 18:54:33.811000,,,42450370,,
2022-12-30 18:54:34.360000,,,42451030,,50074
2022-12-30 18:54:34.876000,,,42454221,,
2022-12-30 18:54:35.392000,,,42454889,,50075
2022-12-30 18:54:35.938000,128.5,128.51,42456285,,
2022-12-30 18:54:36.468000,128.49,128.5,42456989,,50076
2022-12-30 18:54:36.984000,128.51,128.52,42460123,,
2022-12-30 18:54:37.494000,,,42460135,,50077
2022-12-30 18:54:38.029000,,,42460911,,
2022-12-30 18:54:38.568000,128.49,128.5,42461331,,50078
2022-12-30 18:54:39.082000,,,42461759,,
2022-12-30 18:54:39.599000,,,42461760,,50079
2022-12-30 18:54:40.115000,,,42468250,,
2022-12-30 18:54:40.653000,,,42469597,,50080
2022-12-30 18:54:41.178000,,,42470986,,50081
2022-12-30 18:54:41.709000,,128.51,42471392,,
2022-12-30 18:54:42.254000,128.5,,42471446,,50082
2022-12-30 18:54:42.761000,,,42471931,,
2022-12-30 18:54:43.288000,,,42472063,,50083
2022-12-30 18:54:43.824000,128.49,128.5,42473401,,
2022-12-30 18:54:44.341000,,,42473629,,
